order_detail_key,source_row_id,order_key,order_id,order_date,ship_date,shipping_days,ship_mode,customer_id,customer_name,segment,country,state,city,postal_code,region,product_key,product_id,product_name,category,sub_category,sales,quantity,discount,profit
4237,4237,46,CA-2025-115238,2025-01-21,2025-01-24,3,"Standard Class",JW-15220,"Jane Waco",Corporate,Canada,Ontario,Toronto,M7A,East,1745,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5 4S 4",Technology,Phones,209.500000,10,0.00,58.660000
4481,4481,47,CA-2025-115483,2025-03-19,2025-03-21,2,"Second Class",JT-12540,"Jill Trafton",Consumer,Canada,Quebec,"Quebec City",G1B,East,17,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases Custom Colors",Furniture,Bookcases,72.294000,1,0.70,-98.801800
6518,6518,48,CA-2025-119508,2025-12-04,2025-12-09,5,"Standard Class",TZ-21580,"Tracy Zic",Consumer,Canada,"British Columbia",Vancouver,V6B,West,301,FUR-FU-10004270,"Eldon Image Series Desk Accessories Burgundy",Furniture,Furnishings,25.080000,6,0.00,9.030000
6519,6519,48,CA-2025-119508,2025-12-04,2025-12-09,5,"Standard Class",TZ-21580,"Tracy Zic",Consumer,Canada,"British Columbia",Vancouver,V6B,West,603,OFF-AR-10003723,"Avery Hi-Liter Fluorescent Desk Style Markers","Office Supplies",Art,16.900000,5,0.00,6.250000
5010,5010,49,CA-2025-121465,2025-06-12,2025-06-17,5,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,71,FUR-CH-10001270,"Harbour Creations Steel Folding Chair",Furniture,Chairs,140.670000,3,0.00,54.861300
5011,5011,49,CA-2025-121465,2025-06-12,2025-06-17,5,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,127,FUR-CH-10004495,"Global Leather and Oak Executive Chair Black",Furniture,Chairs,19.680000,5,0.20,6.888000
5012,5012,49,CA-2025-121465,2025-06-12,2025-06-17,5,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,602,OFF-AR-10003696,"Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","Office Supplies",Art,70.464000,6,0.20,22.900800
5013,5013,49,CA-2025-121465,2025-06-12,2025-06-17,5,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,748,OFF-BI-10002414,"GBC ProClick Spines for 32-Hole Punch","Office Supplies",Binders,310.120000,2,0.00,80.631200
6491,6491,50,CA-2025-124574,2025-12-02,2025-12-06,4,"Standard Class",MK-19560,"Michael Knudson",Corporate,Canada,"New Brunswick",Moncton,E1A,East,239,FUR-FU-10002759,"12-1/2 Diameter Round Wall Clock",Furniture,Furnishings,39.960000,5,0.60,-20.976000
6602,6602,51,CA-2025-124626,2025-12-10,2025-12-15,5,"Standard Class",JP-11135,"James Peterman",Corporate,Canada,"Newfoundland and Labrador","St. John's",A0A,East,229,FUR-FU-10002501,"Nu-Dell Executive Frame",Furniture,Furnishings,NULL,8,0.00,35.414400
5799,5799,52,CA-2025-125724,2025-09-22,2025-09-27,5,"Standard Class",SM-20950,"Suzanne McNair",Corporate,Canada,Saskatchewan,Regina,S0G,West,149,FUR-FU-10000246,"Aluminum Document Frame",Furniture,Furnishings,63.968000,2,0.20,19.990000
5936,5936,53,CA-2025-126627,2025-10-10,2025-10-12,2,"First Class",WB-21850,"William Brown",Consumer,Canada,Manitoba,Winnipeg,R3R,Central,325,FUR-FU-10004963,"Eldon 400 Class Desk Accessories Black Carbon",Furniture,Furnishings,7.000000,1,0.20,-2.998500
5937,5937,53,CA-2025-126627,2025-10-10,2025-10-12,2,"First Class",WB-21850,"William Brown",Consumer,Canada,Manitoba,Winnipeg,R3R,Central,710,OFF-BI-10001597,"Wilson Jones Ledger-Size Piano-Hinge Binder 2 Blue","Office Supplies",Binders,32.784000,1,0.20,13.588200
5365,5365,54,CA-2025-129322,2025-08-08,2025-08-10,2,"Second Class",DB-13405,"Denny Blanton",Consumer,Canada,Ontario,Toronto,M5H,East,473,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum Collection System Accessory Kit","Office Supplies",Appliances,113.920000,2,0.00,33.040000
5366,5366,54,CA-2025-129322,2025-08-08,2025-08-10,2,"Second Class",DB-13405,"Denny Blanton",Consumer,Canada,Ontario,Toronto,M5H,East,633,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter Drive Gear & Gear Rack for 1606","Office Supplies",Art,39.660000,2,0.00,11.900000
5367,5367,54,CA-2025-129322,2025-08-08,2025-08-10,2,"Second Class",DB-13405,"Denny Blanton",Consumer,Canada,Ontario,Toronto,M5H,East,718,OFF-BI-10001718,"GBC DocuBind P50 Personal Binding Machine","Office Supplies",Binders,447.860000,7,0.00,210.490000
6490,6490,55,CA-2025-133541,2025-12-02,2025-12-06,4,"Standard Class",NC-19470,"Neil Cohen","Home Office",Canada,"Nova Scotia",Halifax,B3H,East,192,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray Letter Black",Furniture,Furnishings,58.360000,5,0.60,-24.803000
6667,6667,56,CA-2025-135480,2025-12-15,2025-12-22,7,"Standard Class",BG-18435,"Bruce Galang",Consumer,Canada,Quebec,"Quebec City",G1B,East,297,FUR-FU-10004093,"Hand-Finished Solid Wood Document Frame",Furniture,Furnishings,68.460000,2,0.00,20.538000
6668,6668,56,CA-2025-135480,2025-12-15,2025-12-22,7,"Standard Class",BG-18435,"Bruce Galang",Consumer,Canada,Quebec,"Quebec City",G1B,East,915,OFF-FA-10000089,"Acco Glide Clips","Office Supplies",Fasteners,19.600000,5,0.00,9.604000
5053,5053,57,CA-2025-136547,2025-06-18,2025-06-22,4,"Standard Class",FG-14260,"Frank Gastineau","Home Office",Canada,Quebec,Montreal,H1A,East,1219,OFF-PA-10003022,"Xerox 1992","Office Supplies",Paper,14.000000,4,0.55,-6.300000
4452,4452,58,CA-2025-139675,2025-03-13,2025-03-18,5,"Second Class",NF-18595,"Nicole Fjeld","Home Office",Canada,Alberta,Calgary,T2C,West,121,FUR-CH-10004063,"Global Deluxe High-Back Manager's Chair",Furniture,Chairs,915.140000,4,0.20,NULL
4453,4453,58,CA-2025-139675,2025-03-13,2025-03-18,5,"Second Class",NF-18595,"Nicole Fjeld","Home Office",Canada,Alberta,Calgary,T2C,West,210,FUR-FU-10001979,"Dana Halogen Swing-Arm Architect Lamp",Furniture,Furnishings,327.760000,8,0.00,91.770000
6586,6586,59,CA-2025-141082,2025-12-09,2025-12-13,4,"Standard Class",FM-14380,"Fred McMath",Consumer,Canada,Quebec,Montreal,H1A,East,977,OFF-LA-10001404,"Avery 517","Office Supplies",Labels,79.974000,3,0.40,-29.323800
6587,6587,59,CA-2025-141082,2025-12-09,2025-12-13,4,"Standard Class",FM-14380,"Fred McMath",Consumer,Canada,Quebec,Montreal,H1A,East,978,OFF-LA-10001474,"Avery 477","Office Supplies",Labels,NULL,2,0.70,NULL
5784,5784,60,CA-2025-153738,2025-09-20,2025-09-22,2,"First Class",AG-10270,"Alejandro Grove",Consumer,Canada,Ontario,Toronto,M2N,East,701,OFF-BI-10001308,"GBC Standard Plastic Binding Systems' Combs","Office Supplies",Binders,37.680000,6,0.00,16.960000
4230,4230,61,CA-2025-155412,2025-01-17,2025-01-22,5,NULL,SC-20260,"Scott Cohen",Corporate,Canada,Quebec,Montreal,H1A,East,583,OFF-AR-10003183,"Avery Fluorescent Highlighter Four-Color Set","Office Supplies",Art,6.680000,2,0.00,2.000000
6644,6644,62,CA-2025-155586,2025-12-12,2025-12-16,4,"Second Class",XP-21865,"Xylona Preis",Consumer,Canada,Alberta,Calgary,T2C,West,533,OFF-AR-10001547,"Newell 311","Office Supplies",Art,2.210000,1,0.00,0.600000
6645,6645,62,CA-2025-155586,2025-12-12,2025-12-16,4,"Second Class",XP-21865,"Xylona Preis",Consumer,Canada,Alberta,Calgary,T2C,West,894,OFF-EN-10003072,"Peel & Seel Envelopes","Office Supplies",Envelopes,15.520000,4,0.00,7.450000
6646,6646,62,CA-2025-155586,2025-12-12,2025-12-16,4,"Second Class",XP-21865,"Xylona Preis",Consumer,Canada,Alberta,Calgary,T2C,West,1086,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter 8 1/2 x 7","Office Supplies",Paper,36.440000,4,0.00,16.400000
6781,6781,63,CA-2025-158792,2025-12-26,2026-01-02,7,NULL,BD-11605,"Brian Dahlen",Consumer,Canada,Quebec,Montreal,H1A,East,940,OFF-FA-10002815,Staples,"Office Supplies",Fasteners,22.200000,5,0.00,10.430000
4749,4749,64,CA-2025-169856,2025-05-07,2025-05-12,5,"Standard Class",CT-11995,"Carol Triggs",Consumer,Canada,Ontario,Toronto,M3C,East,130,FUR-CH-10004675,"Lifetime Advantage Folding Chairs 4/Carton",Furniture,Chairs,37.680000,6,0.00,16.960000
4750,4750,64,CA-2025-169856,2025-05-07,2025-05-12,5,"Standard Class",CT-11995,"Carol Triggs",Consumer,Canada,Ontario,Toronto,M3C,East,363,FUR-TA-10003469,"Balt Split Level Computer Training Table",Furniture,Tables,2.210000,1,0.00,0.600000
4751,4751,64,CA-2025-169856,2025-05-07,2025-05-12,5,"Standard Class",CT-11995,"Carol Triggs",Consumer,Canada,Ontario,Toronto,M3C,East,566,OFF-AR-10002578,"Newell 335","Office Supplies",Art,6.480000,1,0.00,3.110000
4752,4752,64,CA-2025-169856,2025-05-07,2025-05-12,5,"Standard Class",CT-11995,"Carol Triggs",Consumer,Canada,Ontario,Toronto,M3C,East,688,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks Dark Blue 14 7/8 X 11","Office Supplies",Binders,8.740000,4,0.70,-6.120000
5990,5990,65,CA-2025-174514,2025-10-19,2025-10-24,5,"Standard Class",EH-14125,"Eugene Hildebrand","Home Office",Canada,"British Columbia",Vancouver,V6G,West,1891,TEC-PH-10004922,"RCA Visys Integrated PBX 8-Line Router",Technology,Phones,6.480000,1,0.00,3.110000
5126,5126,66,CA-2025-187423,2025-06-28,2025-07-03,5,"Standard Class",GZ-14545,"George Zrebassa",Corporate,Canada,Quebec,Montreal,H1A,East,1357,OFF-ST-10001321,"Decoflex Hanging Personal Folder File Blue","Office Supplies",Storage,37.680000,6,0.00,16.960000
5862,5862,67,CA-2025-192314,2025-09-26,2025-10-01,5,"Second Class",JS-13215,"Jennifer Sheldon",Corporate,Canada,Quebec,"Quebec City",G1B,East,1266,OFF-PA-10004022,"Hammermill Color Copier Paper (28Lb. and 96 Bright)","Office Supplies",Paper,9.990000,1,0.00,4.495500
9781,9781,68,CA-2026-105471,2026-12-02,2026-12-06,4,"Standard Class",NC-19470,"Neil Cohen","Home Office",Canada,"Nova Scotia",Halifax,B3H,East,192,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray Letter Black",Furniture,Furnishings,58.360000,5,0.60,-24.803000
9782,9782,69,CA-2026-106541,2026-12-02,2026-12-06,4,"Standard Class",MK-19560,"Michael Knudson",Corporate,Canada,"New Brunswick",Moncton,E1A,East,239,FUR-FU-10002759,"12-1/2 Diameter Round Wall Clock",Furniture,Furnishings,39.960000,5,0.60,-20.976000
9130,9130,70,CA-2026-107004,2026-10-19,2026-10-24,5,"Standard Class",EH-14125,"Eugene Hildebrand","Home Office",Canada,"British Columbia",Vancouver,V6G,West,1891,TEC-PH-10004922,"RCA Visys Integrated PBX 8-Line Router",Technology,Phones,19.440000,3,0.00,9.330000
7443,7443,71,CA-2026-108735,2026-04-17,2026-04-21,4,"Standard Class",JM-15535,"Jessica Myrick",Consumer,Canada,"British Columbia",Vancouver,V6E,West,33,FUR-BO-10003441,"Bush Westfield Collection Bookcases Fully Assembled",Furniture,Bookcases,257.500000,3,0.20,24.240000
8089,8089,72,CA-2026-112109,2026-07-08,2026-07-12,4,"Standard Class",JE-15715,"Joe Elijah",Consumer,Canada,Manitoba,Winnipeg,R0H,Central,124,FUR-CH-10004287,"SAFCO Arco Folding Chair",Furniture,Chairs,NULL,3,0.20,74.570000
8090,8090,72,CA-2026-112109,2026-07-08,2026-07-12,4,"Standard Class",JE-15715,"Joe Elijah",Consumer,Canada,Manitoba,Winnipeg,R0H,Central,713,OFF-BI-10001634,"Wilson Jones Active Use Binders","Office Supplies",Binders,8.740000,4,0.70,-6.120000
8091,8091,72,CA-2026-112109,2026-07-08,2026-07-12,4,"Standard Class",JE-15715,"Joe Elijah",Consumer,Canada,Manitoba,Winnipeg,R0H,Central,737,OFF-BI-10002082,"GBC Twin Loop Wire Binding Elements","Office Supplies",Binders,19.970000,2,0.70,-13.310000
8092,8092,72,CA-2026-112109,2026-07-08,2026-07-12,4,"Standard Class",JE-15715,"Joe Elijah",Consumer,Canada,Manitoba,Winnipeg,R0H,Central,1367,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box 13 1/8W x 12 1/4D x 10 1/2H","Office Supplies",Storage,33.490000,7,0.20,NULL
6915,6915,73,CA-2026-115238,2026-01-21,2026-01-24,3,"Standard Class",JW-15220,"Jane Waco",Corporate,Canada,Ontario,Toronto,M7A,East,174,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories Clear",Furniture,Furnishings,24.300000,5,0.00,10.450000
6916,6916,73,CA-2026-115238,2026-01-21,2026-01-24,3,"Standard Class",JW-15220,"Jane Waco",Corporate,Canada,Ontario,Toronto,M7A,East,227,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame Desktop 5 x 7",Furniture,Furnishings,9.480000,1,0.00,3.790000
6917,6917,73,CA-2026-115238,2026-01-21,2026-01-24,3,"Standard Class",JW-15220,"Jane Waco",Corporate,Canada,Ontario,Toronto,M7A,East,246,FUR-FU-10002960,"Eldon 200 Class Desk Accessories Burgundy",Furniture,Furnishings,31.400000,5,0.00,NULL
6918,6918,73,CA-2026-115238,2026-01-21,2026-01-24,3,"Standard Class",JW-15220,"Jane Waco",Corporate,Canada,Ontario,Toronto,M7A,East,1202,OFF-PA-10002689,"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","Office Supplies",Paper,6.480000,1,0.00,3.110000
6919,6919,73,CA-2026-115238,2026-01-21,2026-01-24,3,"Standard Class",JW-15220,"Jane Waco",Corporate,Canada,Ontario,Toronto,M7A,East,1745,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5 4S 4",Technology,Phones,209.500000,10,0.00,58.660000
7230,7230,74,CA-2026-115483,2026-03-19,2026-03-21,2,"Second Class",JT-12540,"Jill Trafton",Consumer,Canada,Quebec,"Quebec City",G1B,East,17,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases Custom Colors",Furniture,Bookcases,72.294000,1,0.70,-98.801800
8386,8386,75,CA-2026-115777,2026-08-19,2026-08-24,5,"Standard Class",DO-13645,"Doug O'Connell",Consumer,Canada,Quebec,Montreal,H1B,East,1073,OFF-PA-10000552,"Xerox 200","Office Supplies",Paper,387.990000,1,0.00,182.355300
9822,9822,76,CA-2026-119508,2026-12-04,2026-12-09,5,"Standard Class",TZ-21580,"Tracy Zic",Consumer,Canada,"British Columbia",Vancouver,V6B,West,301,FUR-FU-10004270,"Eldon Image Series Desk Accessories Burgundy",Furniture,Furnishings,25.080000,6,0.00,NULL
9823,9823,76,CA-2026-119508,2026-12-04,2026-12-09,5,"Standard Class",TZ-21580,"Tracy Zic",Consumer,Canada,"British Columbia",Vancouver,V6B,West,603,OFF-AR-10003723,"Avery Hi-Liter Fluorescent Desk Style Markers","Office Supplies",Art,16.900000,5,0.00,-84.500000
6885,6885,77,CA-2026-121451,2026-01-17,2026-01-22,5,"Standard Class",SC-20260,"Scott Cohen",Corporate,Canada,Quebec,Montreal,H1A,East,583,OFF-AR-10003183,"Avery Fluorescent Highlighter Four-Color Set","Office Supplies",Art,6.680000,2,0.00,2.000000
9939,9939,78,CA-2026-124626,2026-12-10,2026-12-15,5,NULL,JP-11135,"James Peterman",Corporate,Canada,"Newfoundland and Labrador","St. John's",A0A,East,229,FUR-FU-10002501,"Nu-Dell Executive Frame",Furniture,Furnishings,99.120000,8,0.00,35.414400
9128,9128,79,CA-2026-125388,2026-10-19,2026-10-23,4,"Standard Class",MP-17965,"Michael Paige",Corporate,Canada,Quebec,Montreal,H1A,East,314,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp Black",Furniture,Furnishings,24.368000,2,0.20,-3.350600
9129,9129,79,CA-2026-125388,2026-10-19,2026-10-23,4,"Standard Class",MP-17965,"Michael Paige",Corporate,Canada,Quebec,Montreal,H1A,East,1344,OFF-ST-10000918,Crate-A-Files,"Office Supplies",Storage,16.680000,3,0.20,5.212500
8837,8837,80,CA-2026-125724,2026-09-22,2026-09-27,5,NULL,SM-20950,"Suzanne McNair",Corporate,Canada,Saskatchewan,Regina,S0G,West,149,FUR-FU-10000246,"Aluminum Document Frame",Furniture,Furnishings,NULL,7,0.20,8.550000
8652,8652,81,CA-2026-126438,2026-09-10,2026-09-13,3,"First Class",AR-10345,"Alex Russell",Corporate,Canada,Quebec,Montreal,H1C,East,587,OFF-AR-10003338,"Eberhard Faber 3 1/2 Golf Pencils","Office Supplies",Art,2.780000,1,0.00,1.362200
9054,9054,82,CA-2026-126627,2026-10-10,2026-10-12,2,"First Class",WB-21850,"William Brown",Consumer,Canada,Manitoba,Winnipeg,R3R,Central,325,FUR-FU-10004963,"Eldon 400 Class Desk Accessories Black Carbon",Furniture,Furnishings,14.000000,4,0.60,-6.300000
9055,9055,82,CA-2026-126627,2026-10-10,2026-10-12,2,"First Class",WB-21850,"William Brown",Consumer,Canada,Manitoba,Winnipeg,R3R,Central,710,OFF-BI-10001597,"Wilson Jones Ledger-Size Piano-Hinge Binder 2 Blue","Office Supplies",Binders,16.392000,2,0.80,-26.230000
10054,10054,83,CA-2026-126634,2026-12-20,2026-12-22,2,"Second Class",AB-10165,"Alan Barnes",Consumer,Canada,"British Columbia",Vancouver,V5K,West,326,FUR-FU-10004973,"Flat Face Poster Frame",Furniture,Furnishings,15.072000,1,0.20,2.357100
8301,8301,84,CA-2026-129322,2026-08-08,2026-08-10,2,"Second Class",DB-13405,"Denny Blanton",Consumer,Canada,Ontario,Toronto,M5H,East,473,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum Collection System Accessory Kit","Office Supplies",Appliances,113.920000,2,0.00,33.040000
8302,8302,84,CA-2026-129322,2026-08-08,2026-08-10,2,"Second Class",DB-13405,"Denny Blanton",Consumer,Canada,Ontario,Toronto,M5H,East,633,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter Drive Gear & Gear Rack for 1606","Office Supplies",Art,39.660000,2,0.55,11.900000
8303,8303,84,CA-2026-129322,2026-08-08,2026-08-10,2,"Second Class",DB-13405,"Denny Blanton",Consumer,Canada,Ontario,Toronto,M5H,East,718,OFF-BI-10001718,"GBC DocuBind P50 Personal Binding Machine","Office Supplies",Binders,447.860000,7,0.00,210.490000
7192,7192,85,CA-2026-130494,2026-03-16,2026-03-21,5,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,71,FUR-CH-10001270,"Harbour Creations Steel Folding Chair",Furniture,Chairs,NULL,3,0.00,54.861300
7193,7193,85,CA-2026-130494,2026-03-16,2026-03-21,5,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,127,FUR-CH-10004495,"Global Leather and Oak Executive Chair Black",Furniture,Chairs,19.680000,5,0.20,6.888000
7194,7194,85,CA-2026-130494,2026-03-16,2026-03-21,5,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,602,OFF-AR-10003696,"Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","Office Supplies",Art,70.464000,6,0.20,22.900800
7195,7195,85,CA-2026-130494,2026-03-16,2026-03-21,5,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,748,OFF-BI-10002414,"GBC ProClick Spines for 32-Hole Punch","Office Supplies",Binders,310.120000,2,0.00,80.631200
9007,9007,86,CA-2026-131807,2026-10-05,2026-10-10,5,"Standard Class",GG-14650,"Greg Guthrie",Corporate,Canada,Alberta,Calgary,T1Y,West,69,FUR-CH-10001190,"Global Deluxe High-Back Office Chair in Storm",Furniture,Chairs,221.382000,2,0.10,2.459800
9011,9011,86,CA-2026-131807,2026-10-05,2026-10-10,5,"Standard Class",GG-14650,"Greg Guthrie",Corporate,Canada,Alberta,Calgary,T1Y,West,939,OFF-FA-10002780,Staples,"Office Supplies",Fasteners,5199.960000,4,0.00,1351.989600
9008,9008,87,CA-2026-131807,2026-10-05,2026-10-10,5,"Standard Class",GG-14650,"Greg Guthrie",Corporate,Canada,Alberta,Edmonton,T5A,West,312,FUR-FU-10004666,"DAX Clear Channel Poster Frame",Furniture,Furnishings,39.920000,NULL,0.20,13.473000
9009,9009,87,CA-2026-131807,2026-10-05,2026-10-10,5,"Standard Class",GG-14650,"Greg Guthrie",Corporate,Canada,Alberta,Edmonton,T5A,West,370,FUR-TA-10004086,"KI Adjustable-Height Table",Furniture,Tables,171.960000,2,0.00,27.882000
9010,9010,87,CA-2026-131807,2026-10-05,2026-10-10,5,"Standard Class",GG-14650,"Greg Guthrie",Corporate,Canada,Alberta,Edmonton,T5A,West,469,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs 2/Pk","Office Supplies",Appliances,63.824000,2,0.20,13.562600
9012,9012,87,CA-2026-131807,2026-10-05,2026-10-10,5,"Standard Class",GG-14650,"Greg Guthrie",Corporate,Canada,Alberta,Edmonton,T5A,West,1732,TEC-PH-10000702,"Square Credit Card Reader 4 1/2 x 4 1/2 x 1 White",Technology,Phones,NULL,4,0.20,7.226800
8385,8385,88,CA-2026-132339,2026-08-19,2026-08-23,4,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,Canada,Quebec,Montreal,H1B,East,807,OFF-BI-10003925,"Fellowes PB300 Plastic Comb Binding Machine","Office Supplies",Binders,19.440000,3,0.00,9.331200
7680,7680,89,CA-2026-135471,2026-05-18,2026-05-25,7,"Standard Class",GZ-14545,"George Zrebassa",Corporate,Canada,Quebec,Montreal,H1A,East,1357,OFF-ST-10001321,"Decoflex Hanging Personal Folder File Blue","Office Supplies",Storage,19.440000,3,0.00,9.330000
9996,9996,90,CA-2026-135480,2026-12-15,2026-12-22,7,"Standard Class",BG-18435,"Bruce Galang",Consumer,Canada,Quebec,"Quebec City",G1B,East,297,FUR-FU-10004093,"Hand-Finished Solid Wood Document Frame",Furniture,Furnishings,68.460000,NULL,0.00,NULL
9997,9997,90,CA-2026-135480,2026-12-15,2026-12-22,7,"Standard Class",BG-18435,"Bruce Galang",Consumer,Canada,Quebec,"Quebec City",G1B,East,915,OFF-FA-10000089,"Acco Glide Clips","Office Supplies",Fasteners,19.600000,5,0.00,9.604000
7176,7176,91,CA-2026-139675,2026-03-13,2026-03-18,5,"Second Class",NF-18595,"Nicole Fjeld","Home Office",Canada,Alberta,Calgary,T2C,West,121,FUR-CH-10004063,"Global Deluxe High-Back Manager's Chair",Furniture,Chairs,915.140000,4,0.20,102.950000
7177,7177,91,CA-2026-139675,2026-03-13,2026-03-18,5,"Second Class",NF-18595,"Nicole Fjeld","Home Office",Canada,Alberta,Calgary,T2C,West,210,FUR-FU-10001979,"Dana Halogen Swing-Arm Architect Lamp",Furniture,Furnishings,327.760000,8,0.00,91.770000
9916,9916,92,CA-2026-141082,2026-12-09,2026-12-13,4,"Standard Class",FM-14380,"Fred McMath",Consumer,Canada,Quebec,Montreal,H1A,East,977,OFF-LA-10001404,"Avery 517","Office Supplies",Labels,3.690000,1,0.00,1.730000
9917,9917,92,CA-2026-141082,2026-12-09,2026-12-13,4,"Standard Class",FM-14380,"Fred McMath",Consumer,Canada,Quebec,Montreal,H1A,East,978,OFF-LA-10001474,"Avery 477","Office Supplies",Labels,122.120000,4,0.00,56.180000
10185,10185,93,CA-2026-141531,2026-12-29,2027-01-02,4,"Standard Class",BG-18435,"Bruce Galang",Consumer,Canada,Quebec,"Quebec City",G1B,East,297,FUR-FU-10004093,"Hand-Finished Solid Wood Document Frame",Furniture,Furnishings,68.460000,2,0.00,20.538000
10186,10186,93,CA-2026-141531,2026-12-29,2027-01-02,4,"Standard Class",BG-18435,"Bruce Galang",Consumer,Canada,Quebec,"Quebec City",G1B,East,915,OFF-FA-10000089,"Acco Glide Clips","Office Supplies",Fasteners,19.600000,5,0.00,9.604000
10194,10194,94,CA-2026-143500,2026-12-30,2027-01-03,4,"Standard Class",HO-15230,"Harry Olson",Consumer,Canada,"Prince Edward Island",Charlottetown,C0A,East,815,OFF-BI-10004040,"Wilson Jones Impact Binders","Office Supplies",Binders,3.024000,3,0.20,-0.604800
9783,9783,95,CA-2026-145612,2026-12-02,2026-12-06,4,"Standard Class",MK-19560,"Michael Knudson",Corporate,Canada,"New Brunswick",Moncton,E1A,East,510,OFF-AR-10000940,"Newell 343","Office Supplies",Art,16.464000,7,0.20,2.440600
10184,10184,96,CA-2026-146626,2026-12-29,2027-01-05,7,"Standard Class",JP-11135,"James Peterman",Corporate,Canada,"Newfoundland and Labrador","St. John's",A0A,East,229,FUR-FU-10002501,"Nu-Dell Executive Frame",Furniture,Furnishings,99.120000,8,0.00,35.414400
9986,9986,97,CA-2026-151799,2026-12-14,2026-12-18,4,"Standard Class",BF-11170,"Ben Ferrer","Home Office",Canada,Ontario,Toronto,M3C,East,364,FUR-TA-10003473,"Bretford Rectangular Conference Table Tops",Furniture,Tables,43.700000,5,0.00,20.539000
9987,9987,97,CA-2026-151799,2026-12-14,2026-12-18,4,"Standard Class",BF-11170,"Ben Ferrer","Home Office",Canada,Ontario,Toronto,M3C,East,930,OFF-FA-10001332,"Acco Banker's Clasps 5 3/4-Long","Office Supplies",Fasteners,64.960000,14,0.20,NULL
9988,9988,97,CA-2026-151799,2026-12-14,2026-12-18,4,"Standard Class",BF-11170,"Ben Ferrer","Home Office",Canada,Ontario,Toronto,M3C,East,1403,OFF-ST-10002790,"Safco Industrial Shelving","Office Supplies",Storage,NULL,NULL,0.30,-52.658200
9989,9989,97,CA-2026-151799,2026-12-14,2026-12-18,4,"Standard Class",BF-11170,"Ben Ferrer","Home Office",Canada,Ontario,Toronto,M3C,East,1457,OFF-SU-10001664,"Acme Office Executive Series Stainless Steel Trimmers","Office Supplies",Supplies,26.250000,3,0.00,11.025000
9990,9990,97,CA-2026-151799,2026-12-14,2026-12-18,4,"Standard Class",BF-11170,"Ben Ferrer","Home Office",Canada,Ontario,Toronto,M3C,East,1636,TEC-CO-10002313,"Canon PC1080F Personal Copier",Technology,Copiers,17.280000,6,0.00,8.121600
8806,8806,98,CA-2026-153738,2026-09-20,2026-09-22,2,"First Class",AG-10270,"Alejandro Grove",Consumer,Canada,Ontario,Toronto,M2N,East,701,OFF-BI-10001308,"GBC Standard Plastic Binding Systems' Combs","Office Supplies",Binders,37.680000,6,0.00,16.960000
9483,9483,99,CA-2026-154121,2026-11-14,2026-11-18,4,NULL,SC-20260,"Scott Cohen",Corporate,Canada,Quebec,Montreal,H1A,East,583,OFF-AR-10003183,"Avery Fluorescent Highlighter Four-Color Set","Office Supplies",Art,6.680000,2,0.00,2.000000
